       20	2025-01-02 17:42:22	1	1	1	0
       40	2025-01-02 17:43:44	1	1	1	0
       55	2025-01-02 17:46:04	1	1	1	0
       32	2025-01-02 17:46:28	1	1	1	0
       58	2025-01-02 18:22:34	1	1	1	0
       32	2025-01-03 05:52:40	1	0	1	0
       58	2025-01-03 07:12:55	1	0	1	0
        2	2025-01-03 07:37:21	1	0	1	0
       11	2025-01-03 07:39:30	1	5	1	0
       40	2025-01-03 07:45:04	1	0	1	0
       23	2025-01-03 07:47:31	1	0	1	0
       55	2025-01-03 07:50:55	1	0	1	0
       26	2025-01-03 07:51:00	1	0	1	0
       39	2025-01-03 07:51:51	1	0	1	0
       36	2025-01-03 07:52:01	1	0	1	0
       56	2025-01-03 07:52:17	1	0	1	0
        7	2025-01-03 07:56:38	1	0	1	0
       31	2025-01-03 07:59:53	1	0	1	0
       24	2025-01-03 07:59:59	1	0	1	0
       30	2025-01-03 08:00:13	1	0	1	0
       15	2025-01-03 08:02:36	1	0	1	0
        6	2025-01-03 08:03:12	1	0	1	0
       20	2025-01-03 08:08:13	1	0	1	0
        1	2025-01-03 08:13:44	1	0	1	0
       12	2025-01-03 08:16:35	1	0	1	0
       21	2025-01-03 12:01:39	1	2	1	0
       58	2025-01-03 12:01:49	1	2	1	0
        6	2025-01-03 12:03:19	1	2	1	0
        7	2025-01-03 12:04:37	1	2	1	0
       40	2025-01-03 12:06:02	1	2	1	0
       21	2025-01-03 12:06:23	1	3	1	0
       56	2025-01-03 12:07:09	1	2	1	0
       58	2025-01-03 12:07:37	1	3	1	0
        6	2025-01-03 12:08:07	1	3	1	0
       23	2025-01-03 12:08:46	1	2	1	0
       36	2025-01-03 12:09:49	1	2	1	0
       39	2025-01-03 12:09:52	1	2	1	0
        7	2025-01-03 12:10:05	1	3	1	0
        2	2025-01-03 12:13:22	1	2	1	0
       23	2025-01-03 12:13:28	1	3	1	0
       27	2025-01-03 12:13:38	1	2	1	0
       39	2025-01-03 12:14:07	1	3	1	0
       36	2025-01-03 12:14:13	1	3	1	0
       57	2025-01-03 12:14:30	1	2	1	0
       40	2025-01-03 12:15:04	1	3	1	0
       55	2025-01-03 12:15:27	1	2	1	0
        1	2025-01-03 12:16:33	1	2	1	0
       26	2025-01-03 12:16:39	1	2	1	0
       35	2025-01-03 12:16:54	1	2	1	0
       30	2025-01-03 12:18:03	1	2	1	0
        2	2025-01-03 12:18:45	1	3	1	0
       24	2025-01-03 12:19:43	1	2	1	0
       11	2025-01-03 12:19:59	1	2	1	0
       15	2025-01-03 12:20:06	1	2	1	0
       20	2025-01-03 12:23:39	1	2	1	0
       35	2025-01-03 12:25:05	1	3	1	0
       11	2025-01-03 12:25:37	1	3	1	0
       15	2025-01-03 12:25:41	1	3	1	0
       27	2025-01-03 12:26:20	1	3	1	0
       30	2025-01-03 12:26:24	1	3	1	0
       31	2025-01-03 12:26:46	1	2	1	0
        1	2025-01-03 12:29:43	1	3	1	0
       20	2025-01-03 12:32:22	1	3	1	0
       26	2025-01-03 12:33:37	1	3	1	0
       31	2025-01-03 12:35:33	1	3	1	0
       57	2025-01-03 12:37:05	1	3	1	0
       24	2025-01-03 12:46:00	1	3	1	0
       55	2025-01-03 12:46:29	1	3	1	0
       27	2025-01-03 17:01:04	1	3	1	0
       26	2025-01-03 17:01:24	1	1	1	0
       21	2025-01-03 17:01:33	1	1	1	0
        1	2025-01-03 17:01:51	1	1	1	0
       31	2025-01-03 17:02:13	1	1	1	0
       57	2025-01-03 17:02:15	1	1	1	0
        6	2025-01-03 17:02:33	1	1	1	0
       11	2025-01-03 17:03:02	1	1	1	0
       15	2025-01-03 17:03:07	1	1	1	0
        2	2025-01-03 17:04:01	1	1	1	0
       12	2025-01-03 17:06:40	1	1	1	0
        7	2025-01-03 17:06:57	1	1	1	0
       23	2025-01-03 17:11:06	1	1	1	0
       39	2025-01-03 17:11:19	1	1	1	0
       36	2025-01-03 17:11:46	1	1	1	0
       24	2025-01-03 17:14:46	1	1	1	0
       40	2025-01-03 17:24:19	1	1	1	0
       55	2025-01-03 17:26:34	1	1	1	0
       20	2025-01-03 17:26:45	1	1	1	0
       20	2025-01-03 17:28:38	1	1	1	0
       30	2025-01-03 17:54:14	1	1	1	0
       32	2025-01-03 20:25:16	1	1	1	0
       58	2025-01-05 09:26:42	1	0	1	0
       58	2025-01-05 13:28:31	1	2	1	0
       58	2025-01-05 17:37:25	1	1	1	0
       20	2025-01-06 06:16:43	1	0	1	0
       58	2025-01-06 06:41:01	1	0	1	0
       56	2025-01-06 06:51:26	1	0	1	0
        2	2025-01-06 07:06:16	1	0	1	0
       26	2025-01-06 07:07:26	1	0	1	0
       15	2025-01-06 07:11:52	1	0	1	0
       11	2025-01-06 07:18:39	1	0	1	0
       39	2025-01-06 07:22:04	1	0	1	0
       36	2025-01-06 07:22:10	1	0	1	0
       57	2025-01-06 07:23:47	1	0	1	0
       27	2025-01-06 07:28:17	1	0	1	0
        6	2025-01-06 07:30:44	1	0	1	0
       32	2025-01-06 07:31:00	1	0	1	0
        7	2025-01-06 07:34:13	1	0	1	0
       54	2025-01-06 07:34:59	1	0	1	0
       30	2025-01-06 07:35:07	1	0	1	0
        1	2025-01-06 07:36:43	1	0	1	0
       24	2025-01-06 07:37:41	1	0	1	0
       31	2025-01-06 07:37:56	1	0	1	0
       35	2025-01-06 07:41:51	1	0	1	0
       21	2025-01-06 07:47:13	1	0	1	0
       14	2025-01-06 07:48:40	1	0	1	0
       23	2025-01-06 07:51:44	1	0	1	0
       40	2025-01-06 07:54:28	1	0	1	0
       12	2025-01-06 07:58:35	1	0	1	0
       55	2025-01-06 07:59:48	1	0	1	0
        6	2025-01-06 12:01:02	1	2	1	0
        7	2025-01-06 12:01:12	1	2	1	0
        1	2025-01-06 12:01:21	1	2	1	0
       39	2025-01-06 12:03:50	1	2	1	0
       36	2025-01-06 12:03:59	1	2	1	0
       23	2025-01-06 12:04:25	1	2	1	0
       14	2025-01-06 12:04:56	1	2	1	0
       21	2025-01-06 12:05:02	1	2	1	0
       57	2025-01-06 12:05:17	1	2	1	0
        2	2025-01-06 12:05:39	1	2	1	0
       54	2025-01-06 12:06:03	1	2	1	0
        6	2025-01-06 12:06:07	1	3	1	0
        7	2025-01-06 12:06:18	1	3	1	0
       30	2025-01-06 12:08:10	1	2	1	0
       36	2025-01-06 12:08:15	1	3	1	0
       39	2025-01-06 12:08:18	1	3	1	0
       21	2025-01-06 12:09:08	1	3	1	0
       14	2025-01-06 12:09:12	1	3	1	0
       23	2025-01-06 12:09:15	1	3	1	0
       11	2025-01-06 12:10:07	1	2	1	0
        2	2025-01-06 12:10:14	1	3	1	0
       15	2025-01-06 12:10:26	1	2	1	0
       24	2025-01-06 12:10:36	1	2	1	0
        1	2025-01-06 12:10:58	1	2	1	0
       54	2025-01-06 12:12:25	1	3	1	0
       55	2025-01-06 12:13:42	1	2	1	0
       27	2025-01-06 12:13:47	1	2	1	0
       20	2025-01-06 12:14:06	1	2	1	0
       26	2025-01-06 12:15:16	1	2	1	0
       31	2025-01-06 12:16:37	1	2	1	0
       40	2025-01-06 12:17:10	1	2	1	0
       27	2025-01-06 12:18:08	1	3	1	0
       20	2025-01-06 12:19:28	1	3	1	0
       56	2025-01-06 12:19:50	1	2	1	0
       57	2025-01-06 12:21:55	1	3	1	0
       32	2025-01-06 12:23:33	1	1	1	0
       12	2025-01-06 12:24:08	1	1	1	0
       32	2025-01-06 12:24:45	1	2	1	0
       26	2025-01-06 12:33:13	1	3	1	0
       11	2025-01-06 12:36:43	1	3	1	0
       31	2025-01-06 12:37:41	1	3	1	0
       55	2025-01-06 12:38:20	1	3	1	0
       30	2025-01-06 12:39:59	1	3	1	0
       40	2025-01-06 12:41:21	1	3	1	0
       15	2025-01-06 12:47:43	1	3	1	0
       24	2025-01-06 12:48:06	1	3	1	0
        2	2025-01-06 17:01:10	1	1	1	0
       39	2025-01-06 17:01:29	1	1	1	0
       36	2025-01-06 17:01:35	1	1	1	0
       23	2025-01-06 17:01:43	1	1	1	0
       57	2025-01-06 17:03:26	1	1	1	0
       11	2025-01-06 17:12:22	1	1	1	0
       21	2025-01-06 17:12:49	1	1	1	0
       14	2025-01-06 17:12:57	1	1	1	0
        1	2025-01-06 17:15:04	1	1	1	0
       26	2025-01-06 17:16:22	1	1	1	0
       27	2025-01-06 17:16:33	1	1	1	0
       20	2025-01-06 17:19:23	1	1	1	0
        6	2025-01-06 17:21:41	1	1	1	0
       15	2025-01-06 17:27:12	1	1	1	0
       54	2025-01-06 17:45:27	1	1	1	0
        7	2025-01-06 17:47:27	1	1	1	0
       30	2025-01-06 17:53:54	1	1	1	0
       55	2025-01-06 18:14:18	1	1	1	0
       24	2025-01-06 18:14:25	1	1	1	0
       40	2025-01-06 18:16:49	1	1	1	0
       31	2025-01-06 18:16:56	1	1	1	0
       32	2025-01-06 18:58:15	1	1	1	0
       58	2025-01-06 19:15:07	1	1	1	0
       20	2025-01-07 06:39:25	1	0	1	0
       58	2025-01-07 06:51:18	1	0	1	0
       26	2025-01-07 07:11:57	1	0	1	0
       56	2025-01-07 07:12:57	1	0	1	0
       11	2025-01-07 07:19:56	1	0	1	0
       15	2025-01-07 07:35:14	1	0	1	0
        2	2025-01-07 07:35:38	1	0	1	0
       31	2025-01-07 07:40:20	1	0	1	0
       35	2025-01-07 07:41:05	1	0	1	0
       39	2025-01-07 07:42:29	1	0	1	0
       36	2025-01-07 07:42:39	1	0	1	0
       21	2025-01-07 07:47:34	1	0	1	0
        7	2025-01-07 07:48:23	1	5	1	0
       32	2025-01-07 07:56:38	1	0	1	0
       24	2025-01-07 08:00:32	1	0	1	0
       55	2025-01-07 08:01:38	1	0	1	0
       12	2025-01-07 08:02:06	1	0	1	0
        6	2025-01-07 08:03:39	1	0	1	0
       54	2025-01-07 08:04:46	1	0	1	0
       23	2025-01-07 08:04:52	1	0	1	0
        1	2025-01-07 08:09:31	1	0	1	0
       57	2025-01-07 08:09:39	1	0	1	0
       27	2025-01-07 08:09:59	1	0	1	0
       14	2025-01-07 08:12:40	1	0	1	0
       57	2025-01-07 12:01:29	1	2	1	0
       31	2025-01-07 12:02:53	1	2	1	0
        7	2025-01-07 12:03:30	1	2	1	0
       39	2025-01-07 12:03:33	1	2	1	0
       36	2025-01-07 12:03:39	1	2	1	0
        1	2025-01-07 12:03:44	1	2	1	0
       21	2025-01-07 12:06:57	1	2	1	0
       14	2025-01-07 12:07:04	1	2	1	0
       23	2025-01-07 12:07:16	1	2	1	0
       32	2025-01-07 12:07:51	1	2	1	0
        7	2025-01-07 12:08:22	1	3	1	0
       39	2025-01-07 12:08:31	1	3	1	0
       36	2025-01-07 12:08:36	1	3	1	0
       24	2025-01-07 12:10:38	1	2	1	0
       12	2025-01-07 12:11:22	1	2	1	0
       14	2025-01-07 12:11:53	1	3	1	0
       21	2025-01-07 12:11:57	1	3	1	0
       23	2025-01-07 12:12:07	1	3	1	0
       12	2025-01-07 12:12:26	1	3	1	0
       56	2025-01-07 12:12:31	1	2	1	0
       54	2025-01-07 12:12:44	1	2	1	0
       57	2025-01-07 12:13:09	1	3	1	0
        1	2025-01-07 12:13:19	1	3	1	0
       56	2025-01-07 12:16:00	1	3	1	0
       55	2025-01-07 12:16:54	1	2	1	0
       54	2025-01-07 12:18:00	1	3	1	0
       26	2025-01-07 12:18:42	1	2	1	0
       27	2025-01-07 12:20:11	1	2	1	0
       58	2025-01-07 12:20:55	1	2	1	0
       31	2025-01-07 12:23:41	1	3	1	0
       11	2025-01-07 12:24:02	1	2	1	0
       15	2025-01-07 12:24:20	1	2	1	0
       27	2025-01-07 12:25:13	1	3	1	0
       58	2025-01-07 12:26:24	1	3	1	0
       55	2025-01-07 12:28:12	1	3	1	0
       26	2025-01-07 12:30:34	1	3	1	0
        2	2025-01-07 12:31:49	1	2	1	0
       11	2025-01-07 12:32:53	1	3	1	0
       15	2025-01-07 12:33:04	1	3	1	0
        2	2025-01-07 12:38:18	1	3	1	0
       24	2025-01-07 12:42:10	1	3	1	0
       35	2025-01-07 12:42:51	1	2	1	0
       35	2025-01-07 12:47:29	1	0	1	0
       32	2025-01-07 12:53:00	1	3	1	0
        6	2025-01-07 12:53:52	1	3	1	0
       36	2025-01-07 17:01:04	1	1	1	0
       39	2025-01-07 17:01:08	1	1	1	0
       23	2025-01-07 17:01:18	1	1	1	0
       20	2025-01-07 17:01:35	1	1	1	0
       56	2025-01-07 17:02:55	1	1	1	0
       27	2025-01-07 17:05:37	1	1	1	0
       57	2025-01-07 17:06:03	1	1	1	0
        6	2025-01-07 17:06:41	1	1	1	0
       35	2025-01-07 17:08:01	1	1	1	0
       15	2025-01-07 17:10:20	1	1	1	0
       11	2025-01-07 17:10:42	1	1	1	0
       54	2025-01-07 17:13:57	1	1	1	0
       26	2025-01-07 17:14:05	1	1	1	0
        2	2025-01-07 17:15:29	1	1	1	0
       21	2025-01-07 17:23:02	1	1	1	0
       14	2025-01-07 17:23:34	1	1	1	0
       32	2025-01-07 17:28:10	1	1	1	0
       12	2025-01-07 17:36:39	1	1	1	0
       55	2025-01-07 17:44:12	1	1	1	0
       24	2025-01-07 17:44:23	1	1	1	0
       31	2025-01-07 17:44:29	1	1	1	0
        7	2025-01-07 18:09:34	1	1	1	0
       58	2025-01-07 18:40:50	1	1	1	0
       58	2025-01-08 06:27:02	1	0	1	0
       20	2025-01-08 07:04:47	1	0	1	0
       11	2025-01-08 07:27:13	1	0	1	0
       55	2025-01-08 07:39:42	1	0	1	0
        2	2025-01-08 07:40:35	1	0	1	0
       39	2025-01-08 07:43:16	1	0	1	0
       36	2025-01-08 07:43:33	1	0	1	0
        7	2025-01-08 07:51:48	1	0	1	0
       26	2025-01-08 07:52:12	1	0	1	0
       56	2025-01-08 07:53:34	1	0	1	0
        6	2025-01-08 07:54:59	1	0	1	0
       32	2025-01-08 07:56:51	1	0	1	0
       23	2025-01-08 07:57:58	1	0	1	0
       31	2025-01-08 07:58:43	1	0	1	0
       57	2025-01-08 07:59:11	1	0	1	0
       27	2025-01-08 07:59:20	1	0	1	0
       24	2025-01-08 08:00:28	1	0	1	0
       15	2025-01-08 08:00:34	1	0	1	0
       12	2025-01-08 08:05:07	1	0	1	0
       30	2025-01-08 08:05:14	1	0	1	0
       21	2025-01-08 08:08:04	1	0	1	0
       54	2025-01-08 08:12:39	1	0	1	0
       23	2025-01-08 12:01:50	1	2	1	0
       40	2025-01-08 12:02:09	1	2	1	0
       24	2025-01-08 12:02:17	1	2	1	0
       39	2025-01-08 12:02:36	1	2	1	0
       36	2025-01-08 12:02:45	1	2	1	0
       21	2025-01-08 12:03:02	1	2	1	0
        7	2025-01-08 12:04:38	1	2	1	0
       57	2025-01-08 12:04:44	1	2	1	0
       11	2025-01-08 12:06:14	1	2	1	0
       23	2025-01-08 12:06:22	1	3	1	0
       39	2025-01-08 12:07:08	1	3	1	0
       30	2025-01-08 12:07:16	1	2	1	0
       36	2025-01-08 12:07:20	1	3	1	0
       21	2025-01-08 12:08:10	1	3	1	0
       55	2025-01-08 12:08:31	1	2	1	0
        7	2025-01-08 12:09:19	1	3	1	0
       58	2025-01-08 12:10:37	1	2	1	0
       26	2025-01-08 12:13:09	1	2	1	0
       31	2025-01-08 12:13:28	1	2	1	0
       35	2025-01-08 12:14:26	1	2	1	0
       20	2025-01-08 12:15:53	1	2	1	0
        1	2025-01-08 12:15:59	1	2	1	0
       27	2025-01-08 12:16:21	1	2	1	0
       56	2025-01-08 12:17:49	1	2	1	0
       35	2025-01-08 12:20:06	1	3	1	0
        1	2025-01-08 12:20:21	1	3	1	0
       27	2025-01-08 12:21:19	1	3	1	0
       31	2025-01-08 12:21:45	1	3	1	0
       58	2025-01-08 12:21:59	1	3	1	0
       56	2025-01-08 12:22:19	1	3	1	0
       54	2025-01-08 12:22:29	1	3	1	0
       40	2025-01-08 12:23:40	1	3	1	0
       20	2025-01-08 12:26:34	1	3	1	0
       24	2025-01-08 12:27:16	1	3	1	0
       32	2025-01-08 12:27:31	1	2	1	0
       30	2025-01-08 12:27:52	1	3	1	0
        2	2025-01-08 12:28:03	1	2	1	0
       55	2025-01-08 12:28:18	1	3	1	0
       32	2025-01-08 12:29:05	1	3	1	0
       57	2025-01-08 12:32:16	1	3	1	0
        6	2025-01-08 12:40:15	1	2	1	0
       26	2025-01-08 12:41:15	1	3	1	0
        2	2025-01-08 12:41:50	1	3	1	0
       11	2025-01-08 12:42:19	1	3	1	0
       15	2025-01-08 12:42:32	1	2	1	0
        6	2025-01-08 12:45:09	1	3	1	0
       15	2025-01-08 12:48:01	1	3	1	0
       12	2025-01-08 12:48:54	1	2	1	0
        6	2025-01-08 17:01:37	1	1	1	0
       21	2025-01-08 17:04:49	1	1	1	0
       57	2025-01-08 17:05:29	1	1	1	0
       23	2025-01-08 17:06:07	1	1	1	0
       39	2025-01-08 17:09:14	1	1	1	0
       36	2025-01-08 17:09:18	1	1	1	0
       12	2025-01-08 17:10:37	1	1	1	0
       35	2025-01-08 17:10:46	1	1	1	0
        2	2025-01-08 17:10:56	1	1	1	0
       20	2025-01-08 17:11:12	1	1	1	0
       27	2025-01-08 17:12:55	1	1	1	0
       26	2025-01-08 17:13:06	1	1	1	0
        1	2025-01-08 17:13:27	1	1	1	0
       54	2025-01-08 17:15:39	1	1	1	0
       11	2025-01-08 17:17:28	1	1	1	0
       30	2025-01-08 17:23:34	1	1	1	0
        7	2025-01-08 17:24:25	1	1	1	0
       15	2025-01-08 17:30:08	1	1	1	0
       58	2025-01-08 17:51:30	1	1	1	0
       56	2025-01-08 18:06:36	1	1	1	0
       24	2025-01-08 18:31:31	1	1	1	0
       40	2025-01-08 18:31:37	1	1	1	0
       55	2025-01-08 18:40:11	1	1	1	0
       31	2025-01-08 18:40:16	1	1	1	0
       32	2025-01-08 19:15:13	1	1	1	0
       12	2025-01-09 07:15:34	1	0	1	0
       20	2025-01-09 07:20:35	1	0	1	0
       11	2025-01-09 07:24:36	1	0	1	0
        2	2025-01-09 07:39:59	1	0	1	0
       35	2025-01-09 07:44:50	1	0	1	0
       54	2025-01-09 07:45:46	1	0	1	0
       14	2025-01-09 07:46:37	1	0	1	0
       26	2025-01-09 07:46:59	1	0	1	0
       36	2025-01-09 07:47:27	1	0	1	0
       39	2025-01-09 07:47:33	1	0	1	0
       40	2025-01-09 07:47:47	1	0	1	0
       27	2025-01-09 07:48:40	1	0	1	0
       31	2025-01-09 07:48:45	1	0	1	0
        7	2025-01-09 07:55:40	1	0	1	0
       56	2025-01-09 07:57:03	1	0	1	0
       24	2025-01-09 07:57:10	1	0	1	0
       21	2025-01-09 07:57:41	1	0	1	0
       23	2025-01-09 07:59:09	1	0	1	0
        6	2025-01-09 07:59:50	1	0	1	0
       30	2025-01-09 08:00:02	1	0	1	0
       15	2025-01-09 08:00:32	1	0	1	0
       55	2025-01-09 08:08:37	1	0	1	0
        7	2025-01-09 12:02:05	1	2	1	0
       57	2025-01-09 12:03:47	1	2	1	0
       39	2025-01-09 12:05:36	1	2	1	0
       36	2025-01-09 12:05:42	1	2	1	0
       40	2025-01-09 12:06:47	1	2	1	0
        7	2025-01-09 12:07:16	1	3	1	0
       23	2025-01-09 12:07:24	1	2	1	0
       30	2025-01-09 12:08:03	1	2	1	0
       27	2025-01-09 12:08:27	1	2	1	0
       21	2025-01-09 12:09:19	1	2	1	0
       14	2025-01-09 12:09:34	1	2	1	0
       26	2025-01-09 12:09:43	1	2	1	0
       57	2025-01-09 12:10:10	1	3	1	0
       39	2025-01-09 12:10:14	1	3	1	0
       36	2025-01-09 12:10:19	1	3	1	0
        1	2025-01-09 12:10:34	1	2	1	0
       11	2025-01-09 12:12:02	1	2	1	0
       15	2025-01-09 12:12:12	1	2	1	0
       23	2025-01-09 12:12:25	1	3	1	0
       21	2025-01-09 12:14:04	1	3	1	0
       14	2025-01-09 12:14:14	1	3	1	0
       54	2025-01-09 12:17:42	1	2	1	0
       35	2025-01-09 12:18:17	1	2	1	0
       31	2025-01-09 12:19:40	1	2	1	0
       20	2025-01-09 12:20:30	1	2	1	0
       55	2025-01-09 12:21:39	1	2	1	0
       54	2025-01-09 12:21:56	1	3	1	0
       56	2025-01-09 12:23:19	1	2	1	0
        2	2025-01-09 12:23:46	1	2	1	0
       30	2025-01-09 12:24:18	1	3	1	0
       27	2025-01-09 12:24:34	1	3	1	0
       35	2025-01-09 12:24:57	1	3	1	0
       31	2025-01-09 12:25:39	1	3	1	0
       20	2025-01-09 12:27:31	1	3	1	0
        2	2025-01-09 12:28:29	1	3	1	0
       24	2025-01-09 12:32:18	1	2	1	0
        1	2025-01-09 12:33:25	1	3	1	0
       15	2025-01-09 12:34:01	1	3	1	0
       11	2025-01-09 12:34:42	1	3	1	0
       26	2025-01-09 12:35:04	1	3	1	0
       24	2025-01-09 12:39:25	1	3	1	0
       55	2025-01-09 12:50:47	1	3	1	0
        6	2025-01-09 12:52:12	1	2	1	0
        6	2025-01-09 12:57:37	1	2	1	0
        1	2025-01-09 17:03:04	1	2	1	0
       57	2025-01-09 17:03:19	1	2	1	0
       27	2025-01-09 17:03:40	1	1	1	0
        6	2025-01-09 17:05:19	1	1	1	0
       35	2025-01-09 17:07:54	1	1	1	0
       20	2025-01-09 17:08:14	1	1	1	0
        2	2025-01-09 17:08:46	1	1	1	0
        7	2025-01-09 17:09:00	1	1	1	0
       11	2025-01-09 17:09:13	1	1	1	0
       26	2025-01-09 17:09:39	1	1	1	0
       15	2025-01-09 17:09:59	1	1	1	0
       26	2025-01-09 17:10:56	1	1	1	0
       54	2025-01-09 17:13:22	1	1	1	0
       39	2025-01-09 17:14:22	1	1	1	0
       23	2025-01-09 17:14:28	1	1	1	0
       36	2025-01-09 17:14:34	1	1	1	0
       30	2025-01-09 17:15:27	1	1	1	0
       12	2025-01-09 17:19:40	1	1	1	0
       21	2025-01-09 17:25:39	1	1	1	0
       14	2025-01-09 17:25:54	1	1	1	0
       56	2025-01-09 18:56:55	1	1	1	0
       40	2025-01-09 18:57:07	1	1	1	0
       24	2025-01-09 18:57:28	1	1	1	0
       55	2025-01-09 18:58:28	1	1	1	0
       31	2025-01-09 18:59:58	1	1	1	0
       20	2025-01-10 06:51:58	1	0	1	0
       11	2025-01-10 07:26:00	1	0	1	0
        2	2025-01-10 07:26:51	1	0	1	0
       26	2025-01-10 07:29:30	1	0	1	0
       39	2025-01-10 07:42:08	1	0	1	0
       36	2025-01-10 07:42:14	1	0	1	0
       56	2025-01-10 07:43:06	1	0	1	0
       35	2025-01-10 07:47:18	1	0	1	0
       15	2025-01-10 07:48:47	1	0	1	0
       40	2025-01-10 07:49:04	1	0	1	0
        1	2025-01-10 07:49:08	1	0	1	0
       23	2025-01-10 07:49:39	1	0	1	0
       31	2025-01-10 07:49:46	1	0	1	0
       24	2025-01-10 07:53:03	1	0	1	0
        7	2025-01-10 07:53:44	1	0	1	0
        6	2025-01-10 07:55:21	1	0	1	0
       14	2025-01-10 07:56:42	1	0	1	0
       54	2025-01-10 07:56:54	1	0	1	0
       55	2025-01-10 07:57:40	1	0	1	0
       12	2025-01-10 07:58:11	1	0	1	0
       30	2025-01-10 08:00:55	1	0	1	0
       27	2025-01-10 08:03:36	1	0	1	0
       57	2025-01-10 08:08:57	1	0	1	0
       21	2025-01-10 08:09:02	1	0	1	0
       21	2025-01-10 12:03:11	1	2	1	0
       23	2025-01-10 12:03:27	1	2	1	0
       54	2025-01-10 12:03:34	1	2	1	0
       14	2025-01-10 12:03:45	1	2	1	0
       31	2025-01-10 12:06:06	1	2	1	0
        7	2025-01-10 12:06:31	1	2	1	0
       12	2025-01-10 12:07:09	1	2	1	0
       23	2025-01-10 12:08:03	1	3	1	0
       21	2025-01-10 12:08:12	1	3	1	0
       15	2025-01-10 12:10:20	1	2	1	0
       11	2025-01-10 12:10:32	1	2	1	0
